comment-id,timestamp,datetime,author-id,agrees,disagrees,moderated,comment-body,x,y,group_0,group_1
544,1518306113597,Sun Feb 11 06:41:53 WIB 2018,1045,67,56,1,All new and existing sidewalks should have shade trees,-2.5946108610226104,-0.8738843296896305,0.6666666666666666,1.5
543,1518306068398,Sun Feb 11 06:41:08 WIB 2018,1055,1,0,-1,Bowling Green needs a Fairness Ordinance to ensure that everyone feels secure and welcome.,-2.530403843097752,-0.8123033807732745,0.4822167080227299,2.6824991893611425e-12
542,1518306051147,Sun Feb 11 06:40:51 WIB 2018,1050,118,24,1,Indoor swimming pools for public use and therapy year around without time restrictions due to special swim leagues. Encourage healthier life,-2.5635951208314705,-0.8257760133101859,1.1849378173391374,0.18421747280859352
540,1518305849994,Sun Feb 11 06:37:29 WIB 2018,1053,23,29,1,"Highway exits spur development, which would likely lead to undesireable suburban sprawl.",-2.5937356861042873,-0.8744656859053215,0.6666666666666666,1.5
539,1518305765446,Sun Feb 11 06:36:05 WIB 2018,1054,1,0,-1,where do we go for shelter in case of tornado alert in my part of town .cabell dr neighbehood,-2.5419274045867395,-0.8065306826171824,1.7872121514633403,0.12192755259569146
538,1518305676888,Sun Feb 11 06:34:36 WIB 2018,1050,44,39,1,Bowling Green  has been monopolized by Houchens.  Limit their growth they own too much of the city for it to be fair to other businesses,-2.5946108610226104,-0.8738843296896305,1.5,0.6666666666666666
537,1518305516454,Sun Feb 11 06:31:56 WIB 2018,1050,1,0,-1,"County residents should be allowed to vote on city issues if they work in the city, they shop there too!",-2.542175664537229,-0.8435064974058659,0.6813954042406168,0.09583333333341618
536,1518305431295,Sun Feb 11 06:30:31 WIB 2018,1050,155,51,1,Recycling should be encouraged by not charging for the service,-2.5943922278656966,-0.8746453480714272,0.6666666666666666,1.5
535,1518305395013,Sun Feb 11 06:29:55 WIB 2018,1045,77,31,1,"We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless",-2.5537165626839053,-0.8319007278295905,0.6666666666666666,1.5
534,1518305210320,Sun Feb 11 06:26:50 WIB 2018,1045,48,33,1,Every citizen should be within 1 mile of some shaded green space.,-2.567952211543069,-0.8450508635593293,0.6666666666666666,1.5
533,1518305144279,Sun Feb 11 06:25:44 WIB 2018,1045,54,52,1,Every new apartment building should have shaded parklike space for refreshment of its tenants,-2.554973296523663,-0.8191296329010647,1.8465454752530927e-05,0.059253246730369726
532,1518304977123,Sun Feb 11 06:22:57 WIB 2018,1045,187,17,1,We need to carefully preserve agricultural land,-2.518125296278001,-0.83503501294349,0.6666666666666666,1.5
531,1518304886956,Sun Feb 11 06:21:26 WIB 2018,1050,182,29,1,"Better enforcement of traffic violations. Too many running red lights, parking in fire lanes, cell phone usage while driving",-2.5945501080553783,-0.8749322842044904,1.1503635750691024,0.28851803387601677
530,1518304871429,Sun Feb 11 06:21:11 WIB 2018,1045,24,18,1,The travesty going up on Fairview Ave. should never have been allowed,-2.5945501080553783,-0.8749322842044904,0.6666666666666666,1.5
529,1518304817078,Sun Feb 11 06:20:17 WIB 2018,1044,200,25,1,Better public transit and runs 24 /7 so people without cars can get to work. Also more stops added in residential areas.,-2.5945501080553783,-0.8749322842044904,1.0,1.0
527,1518304637539,Sun Feb 11 06:17:17 WIB 2018,1044,61,77,1,Minimum wage needs to go o $15 per hour,-2.5945501080553783,-0.8749322842044904,1.0,1.0
528,1518304672613,Sun Feb 11 06:17:52 WIB 2018,1045,71,37,1,All new and existing single family housing should have at least one shade tree planting,-2.5945501080553783,-0.8749322842044904,1.5316455848359594,0.12096230176054919
526,1518304378412,Sun Feb 11 06:12:58 WIB 2018,1045,81,26,1,Shade trees should be required plantings along all Greenways,-2.531639833023219,-0.8213544950979298,1.0,1.0
525,1518303899623,Sun Feb 11 06:04:59 WIB 2018,1045,147,41,1,We need more incentives for individual and business solar power,-2.5752392259753862,-0.8671562453779019,0.5210684356449998,0.14423048251010445
524,1518303656241,Sun Feb 11 06:00:56 WIB 2018,1043,89,30,1,Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly.,-2.5945777294412435,-0.8748477144203741,1.6582464330819007,0.32450589605305813
523,1518303417125,Sun Feb 11 05:56:57 WIB 2018,1047,214,17,1,Increase Internet/Cell/Phone service throughout the county.  First deal with areas that currently don't have any option.,-2.5747858069463767,-0.8446613082456578,0.8641652067167132,0.024467585319263928
522,1518302525259,Sun Feb 11 05:42:05 WIB 2018,1045,88,55,1,No business should get tax credit without paying  workers at least $10 per hour plus benefits that would increase that to minimum of $15.,-2.5962758921634923,-0.8728735734726565,0.07121884840255766,0.12902471098953278
521,1518302362161,Sun Feb 11 05:39:22 WIB 2018,1046,1,0,-1,A fairness ordinance preventing discrimination on the basis of sexual orientation or gender identity.,-2.558487084796909,-0.8917238744738324,0.4,2.5
520,1518301424966,Sun Feb 11 05:23:44 WIB 2018,1033,21,10,1,Tuckertown area needs fire protection. Currently rated Class 10 expensive insurance. Water lines are close by on Otter Gap & Tuckertown Rds.,-2.549870591051529,-0.8442555184928364,1.1956484373259797,0.0027772573192631034
519,1518301296380,Sun Feb 11 05:21:36 WIB 2018,1033,23,9,1,County needs to extend water lines in Tuckertown area. About a dozen homes don't have county water or fire hydrants!,-2.5380968312728913,-0.8354947674687261,1.3438383064190607,0.014016164090853827
518,1518300209297,Sun Feb 11 05:03:29 WIB 2018,1036,2,2,-1,The editor of the Daily News should keep his politics to himself.,-2.54660320759094,-0.8096374244022774,1.1674242418603116,2.093168878220491e-08
517,1518300173956,Sun Feb 11 05:02:53 WIB 2018,1036,165,18,1,I should be allowed to plant flowers in my own yard where ever i want them.,-2.580935131610702,-0.8920646660357339,0.6666666666666666,1.5
516,1518300126453,Sun Feb 11 05:02:06 WIB 2018,1036,30,35,1,Too much money is spent on making sure we cut our grass and don't park in the yard.,-2.552854705294018,-0.8012111711868248,0.6666666666666666,1.5
515,1518299233486,Sun Feb 11 04:47:13 WIB 2018,1039,1,0,-1,"With the rapid growth of our city and county, we have to make sure our infrastructure keeps up.",-2.5766657136048994,-0.8765022557661903,2.238893915997716,0.09882352941184222
514,1518291359858,Sun Feb 11 02:35:59 WIB 2018,405,67,37,1,BG can’t compete with Nashville or Louisville for young professionals,-2.532013994966526,-0.8219214329957569,0.33035630786461395,1.8169337821019647e-69
513,1518291311634,Sun Feb 11 02:35:11 WIB 2018,405,139,21,1,Please increase more family friendly activities,-2.5676154247314025,-0.8486574177802158,0.6666666666666666,1.5
512,1518290827317,Sun Feb 11 02:27:07 WIB 2018,1020,1,0,-1,Bowling Green should continue to welcome refugees which add diversity and vitality to our communities.,-2.582988360358271,-0.8538900529009847,0.6666666666666666,1.5
511,1518290807934,Sun Feb 11 02:26:47 WIB 2018,1022,1,0,-1,"We need real competitive cable rates,not statements such as direct TV is competition.",-2.634926207581254,-0.7384737481816972,0.38485766759413004,0.12927400468359745
510,1518290714996,Sun Feb 11 02:25:14 WIB 2018,1022,1,0,-1,Fix the city streets,-2.56307146524764,-0.8291408418787973,1.5,0.6666666666666666
509,1518290678777,Sun Feb 11 02:24:38 WIB 2018,1020,1,0,-1,"Bowling Green / Warren County needs to continue emphasis on walking paths, bikeways, and green space.",-2.5947936097896704,-0.8747421584777805,1.5,0.6666666666666666
508,1518287923024,Sun Feb 11 01:38:43 WIB 2018,1007,1,0,-1,THe partnership with the WKU college of Nursing and the Medical Center tripled the number of nursing students.,-2.585686301667097,-0.8577662559108865,1.1984218451162956,0.006062767345788733
507,1518287249932,Sun Feb 11 01:27:29 WIB 2018,1015,1,0,-1,I pay an exorbitant city wage tax and have NO say in the election of BG city officials or how my tax dollars are spent! NOT FAIR!!!,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
506,1518286943007,Sun Feb 11 01:22:23 WIB 2018,1015,74,32,1,City officials need to work with WKU admin. to address the noise & public nuisance problems with the frat houses and homeowners downtown.,-2.594596907065204,-0.8746369970260934,1.0435199796511854,0.001534837824657209
505,1518286711985,Sun Feb 11 01:18:31 WIB 2018,1015,60,26,1,Need to build wider access roads into the city!,-2.596773978206166,-0.9144527531853326,1.7612990419040406,0.0460174563235946
504,1518285139596,Sun Feb 11 00:52:19 WIB 2018,1010,121,43,1,"Don't waste $800,000 of tax dollars for a fountain in Lamkin park. Residents would be better served with educational programs for the youth!",-2.594442305316023,-0.8750010216859706,0.6666666666666666,1.5
503,1518284976909,Sun Feb 11 00:49:36 WIB 2018,1010,32,44,1,Reduce and/or get rid of the city wage tax.,-2.594442305316023,-0.8750010216859706,1.0,1.0
502,1518284491030,Sun Feb 11 00:41:31 WIB 2018,1010,79,66,1,Build more roads!!! Traffic is terrible here for a small city.,-2.594442305316023,-0.8750010216859706,2.5005109596234716,0.22808865699717074
501,1518283416474,Sun Feb 11 00:23:36 WIB 2018,1001,1,0,-1,This online Civic Assembly was a GREAT idea.,-2.594442305316023,-0.8750010216859706,0.6666666666666666,1.5
500,1518283408823,Sun Feb 11 00:23:28 WIB 2018,1009,130,29,1,"Need comprehesive probation rehab programs - include addiction treatment, life & job skills & ideas securing housing, training/job etc",-2.5948214171908925,-0.874593475652671,1.0444129953508205,0.0062712776547637385
499,1518283362558,Sun Feb 11 00:22:42 WIB 2018,1001,85,49,1,Overdevelopment of rental property is detrimental to cities.  Renters do not pay property tax.  Schools suffer when the tax base is eroded.,-2.594442305316023,-0.8750010216859706,1.0832573293539012,0.32935539230791827
498,1518283053077,Sun Feb 11 00:17:33 WIB 2018,1009,165,31,1,"Require 4 yr HS lifeskills class, how to: family finance, file tax, repair/maintain car, repair/maintain home, cook/sew, apply/interview job",-2.5270075457689853,-0.8701781347519052,1.7456795717482059,0.014595536733531535
497,1518281838627,Sat Feb 10 23:57:18 WIB 2018,1006,1,0,-1,We should encourage the end of cannabis prohibition.,-2.5943439981467984,-0.8745433829920661,0.6666666666666666,1.5
494,1518279825942,Sat Feb 10 23:23:45 WIB 2018,1001,214,7,1,We need a fiber option for internet.,-2.5947076311157495,-0.8743620186663568,0.6666666666666666,1.5
496,1518279879343,Sat Feb 10 23:24:39 WIB 2018,1001,1,0,-1,Year round indoor swimming facility is needed.,-2.540538805500538,-0.8246188110806912,0.6666666666666666,1.5
495,1518279853616,Sat Feb 10 23:24:13 WIB 2018,1001,1,0,-1,We need better cable options.,-2.566678864916562,-0.8349621313179925,0.16580314742507335,0.05310056373880504
493,1518279802632,Sat Feb 10 23:23:22 WIB 2018,1001,1,0,-1,Bowling Green is NOT bicycle friendly.  We need effective and safe bicycle lanes.,-2.549129699993464,-0.8505376934684906,1.6857138889515002,0.08948390326810454
492,1518278625094,Sat Feb 10 23:03:45 WIB 2018,1004,1,0,-1,Bowling needs to open up internet availability to residents.  This gives pressure to existing companies to lower already high prices,-2.594708091226087,-0.8746403983658747,0.6666666666666666,1.5
491,1518277766832,Sat Feb 10 22:49:26 WIB 2018,822,1,0,-1,The elected City officials do not have a vision for what Bowling Green can be.,-2.594708091226087,-0.8746403983658747,1.2805271395230309,4.833205630586243e-05
490,1518277566438,Sat Feb 10 22:46:06 WIB 2018,0,38,11,1,There are large fees with the few currently available indoor pools.,-2.594678785584725,-0.8747498329876322,1.712730495360145,0.011420484689623471
488,1518275526634,Sat Feb 10 22:12:06 WIB 2018,999,203,10,1,When the city tears up lawns with projects they should be required to do what it takes so that lawns are same quality they were before.,-2.542697558097291,-0.8733541456723062,0.03446860508523575,0.028543062794741
489,1518275794842,Sat Feb 10 22:16:34 WIB 2018,997,1,0,-1,"All in all, Bowling Green is one of the best places to live in Kentucky.",-2.575170231787121,-0.901216258364516,0.013308939192590396,0.24400242633594527
487,1518275219670,Sat Feb 10 22:06:59 WIB 2018,646,68,30,1,"I see a lot of folks with expired tags on cars, both in state and out of state. Police need to enforce the laws and write more tickets.",-2.5492228975839004,-0.8585160204078388,2.34827388561172,0.20970481953464795
486,1518275041810,Sat Feb 10 22:04:01 WIB 2018,646,92,62,1,install traffic cameras and enforce running of stop lights. more traffic enforcement means more $$$ for the city.,-2.5721012932838136,-0.8300804908609921,0.862524469580964,0.0024230237877741695
485,1518274983707,Sat Feb 10 22:03:03 WIB 2018,646,54,51,1,Police do a shameful job of enforcing traffic laws. more tickets = more compliance and more $$$$$.,-2.574084419005508,-0.8424266024090024,1.9012331411495755,0.21211436533952827
484,1518274940258,Sat Feb 10 22:02:20 WIB 2018,646,65,43,1,"Either do the speed limit or get over to the right, to many SLOW, out of county drivers clogging up the roadways.",-2.594596907065204,-0.8746369970260934,1.847297333000348,0.07696007696003447
483,1518274878801,Sat Feb 10 22:01:18 WIB 2018,646,140,17,1,"people need to understand that a STOP sign means STOP, not just slow down and keep going.",-2.5784208974086775,-0.8542970949066027,2.4818622234179566,0.23105590062114176
482,1518273837619,Sat Feb 10 21:43:57 WIB 2018,998,1,0,-1,There needs to be high speed internet options for Warren County residents as we currently have none in many areas.,-2.57045942305582,-0.8698580433884917,1.4461837258646029,0.06329104850150596
458,1518208675662,Sat Feb 10 03:37:55 WIB 2018,166,129,15,1,Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards.,-2.6163825151783273,-0.9142526465059061,0.9175855281422751,0.014106849933975613
457,1518206822196,Sat Feb 10 03:07:02 WIB 2018,909,1,0,-1,Lease laws and noise ordinances should be enacted and enforced in the county as they are in the city.,-2.6030183897687786,-0.9074727954735775,0.6666666666666666,1.5
456,1518205797260,Sat Feb 10 02:49:57 WIB 2018,908,1,0,-1,They are required by existing law to abstain from voting on anything that would financially or other benefit them or their family.,-2.593618792946269,-0.8617653449109259,0.6461538460628561,6.86957855541813e-08
455,1518200895285,Sat Feb 10 01:28:15 WIB 2018,901,107,37,1,Regulate the size & brightness of business signs.,-2.5437266073808544,-0.85298563774425,0.8696704380825551,0.147487942041873
454,1518200780568,Sat Feb 10 01:26:20 WIB 2018,901,1,0,-1,"Make BG a truly ""certified clean"" city, by eradicating the skunk population.",-2.5586919221477182,-0.8839718378939061,1.5372715233571448,0.16640115019869733
453,1518199412571,Sat Feb 10 01:03:32 WIB 2018,277,205,41,1,"Plan for people, not cars. Walking should be enjoyable, not a hazard.",-2.5922561314063612,-0.8991472720127411,1.0,1.0
452,1518198502090,Sat Feb 10 00:48:22 WIB 2018,0,174,17,1,Consider asking low-income or disabled residents what they really need.,-2.57631749236135,-0.8743305106557526,2.192456207254781,0.09005254337108004
451,1518197826058,Sat Feb 10 00:37:06 WIB 2018,897,1,0,-1,BG needs more improved & affordable public transportation. Consider asking low-income or disabled residents what they really need.,-2.5946523534918824,-0.8744407944205008,1.9160746460913065,0.1590029614255036
450,1518196937592,Sat Feb 10 00:22:17 WIB 2018,0,46,41,1,Build parking areas.,-2.6075509324482504,-0.8428541633162785,2.50514983993664,0.2754122013855806
449,1518196925918,Sat Feb 10 00:22:05 WIB 2018,0,65,77,1,Create pedestrian-only streets.,-2.5628288814268507,-0.8912191906203031,0.6666666666666666,1.5
448,1518195506727,Fri Feb 09 23:58:26 WIB 2018,892,1,0,-1,Public transport needs to be improved to become more reliable and accessible,-2.5946812458835242,-0.8748722912715283,1.5,0.6666666666666666
447,1518195404836,Fri Feb 09 23:56:44 WIB 2018,889,1,0,-1,"Reduce downtown parking/driving issues: improve public transportation, create pedestrian-only streets, and build parking areas elsewhere",-2.556222700043033,-0.8359597744588002,0.6666666666666666,1.5
446,1518195287462,Fri Feb 09 23:54:47 WIB 2018,892,111,29,1,A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents.,-2.5944006885541686,-0.8747830389387896,2.3324145062812893,0.4166666666665833
445,1518195218830,Fri Feb 09 23:53:38 WIB 2018,889,1,0,-1,Bowling Green needs to demonstrate that it has emerged from the Dark Ages by enacting a Fairness Ordinance.,-2.526834113648286,-0.825026549667144,1.8537985925581038,0.034764434509049556
444,1518195025049,Fri Feb 09 23:50:25 WIB 2018,881,80,15,1,It should not take 3 months to get a gynecologist appointment in this city.,-2.5944157298687993,-0.8744101454771138,2.323261578187377,0.23505406218185865
443,1518194579263,Fri Feb 09 23:42:59 WIB 2018,881,27,44,1,Traffic and toxic vehicle dependency should NOT be a topic of priority for this city.,-2.594560463873295,-0.8743711747972811,0.17567228646477653,0.1916755444876169
442,1518194496794,Fri Feb 09 23:41:36 WIB 2018,822,1,0,-1,The time has come for metro government.,-2.5944157298687993,-0.8744101454771138,1.9574224248669423,0.32170317262340054
441,1518194202082,Fri Feb 09 23:36:42 WIB 2018,881,134,29,1,We need mixed-use development in the most disadvantaged areas of BG.,-2.5944157298687993,-0.8744101454771138,0.6666666666666666,1.5
440,1518193967612,Fri Feb 09 23:32:47 WIB 2018,881,191,31,1,We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.,-2.5568974081712788,-0.8160370447315356,1.5,0.6666666666666666
439,1518192885271,Fri Feb 09 23:14:45 WIB 2018,884,1,0,-1,Many people in Warren County still do not have access to high speed internet. County officials need to attract internet services.,-2.594359713661981,-0.8741536419507798,2.26830924793567,0.08232873863477477
